"","X","ID","date","estacion","PM25","PM25_hora","AOD_055","ndvi","BCSMASS_dia","DUSMASS_dia","DUSMASS25_dia","OCSMASS_dia","SO2SMASS_dia","SO4SMASS_dia","SSSMASS_dia","SSSMASS25_dia","blh_mean","blh_min","blh_max","blh_sd","sp_mean","sp_min","sp_max","sp_sd","d2m_mean","d2m_min","d2m_max","d2m_sd","t2m_mean","t2m_min","t2m_max","t2m_sd","v10_mean","v10_min","v10_max","v10_sd","u10_mean","u10_min","u10_max","u10_sd","tp_mean","tp_min","tp_max","tp_sd","DEM","dayWeek"
"215",370,1,2016-12-09,"EMC I",8.809583333,8.453076923,0.077230204,0.631897873795774,2.65e-10,5.87e-09,1.57e-09,1.23e-09,2.54e-09,6.35e-10,2.84e-08,4.57e-09,655.705756491841,212.71043473957,999.705854119655,204.41917986889,101198.077559925,100695.362491083,101438.029508549,254.437608210393,283.120534422942,279.227066729541,285.430406524172,2.15916701455395,292.974137585227,288.055163391512,298.03833360487,3.32199975432445,-3.25946278818131,-4.3627874617823,-1.15168182992913,1.03690128240365,-0.817766813204659,-4.20044694596393,1.37865213675123,1.88634131674338,0,0,0,0,6,5
"216",371,1,2016-12-10,"EMC I",30.73208333,41.87384615,0.108430189,0.631897873795774,6.06e-10,1.38e-08,3.28e-09,2.16e-09,2.87e-09,8.49e-10,1.69e-08,2.56e-09,862.090246134569,145.616089056484,2058.84487497791,717.021614260386,100381.398729005,99828.7259095122,100702.807885983,320.152422179024,284.995955964487,283.072047121096,287.274691433674,1.14556067331824,298.561465126443,292.73142468046,304.702656682837,4.2961941220891,-2.72051006854636,-4.44336757709717,1.69364062371875,1.45655043681508,3.9973700033063,-0.534682950799682,7.00176007332412,2.65407153894359,2.5014160567945e-14,0,6.0033985363068e-13,1.22543859471025e-13,6,6
"217",372,1,2016-12-11,"EMC I",24.10166667,15.74846154,0.092774013,0.631897873795774,4.39e-10,3.33e-08,5.98e-09,1.27e-09,1.96e-09,6.47e-10,1.72e-08,2.79e-09,640.61447654828,161.286572467323,1411.64202428135,462.943511895621,100406.762805319,99976.1608955048,100747.947813013,288.786048206724,284.5989542601,280.261304230894,287.592688083315,2.63705034895219,297.521488627936,293.630019598113,300.850987943991,1.74638234330178,1.04681447613524,-3.40304356890588,5.78639319593591,2.45141468196211,-0.549741661467272,-4.66186211691631,4.04512034333519,2.78686816111484,0,0,0,0,6,7
"219",374,1,2016-12-13,"EMC I",33.55958333,30.74153846,0.079128366,0.631897873795774,3.86e-10,4.47e-08,9.28e-09,1.69e-09,1.49e-09,5.82e-10,2.57e-08,3.82e-09,1593.77104476389,511.364553035378,2944.21037371256,871.386235291161,100796.630362425,99765.8165415333,101315.315860992,516.502071628079,280.643933852278,276.23267263471,286.946015140826,2.9189709394746,294.637792710428,290.519283134555,300.540817870377,2.95433889744481,5.77159349386014,3.5474085514134,8.67407610171583,1.09177826693089,2.94959440615531,-0.567773805143322,5.29973424472305,1.7060337902915,2.19211256175256e-06,0,4.71288287458761e-05,9.61231949933677e-06,6,2
"221",376,1,2016-12-15,"EMC I",17.91,20.41846154,0.127917839,0.631897873795774,4.12e-10,2e-08,4.44e-09,1.59e-09,3.28e-09,6.69e-10,3.07e-08,4.61e-09,605.45182333454,174.526904498287,1211.15503587461,371.1336965078,101933.675926155,101737.115541974,102108.004786935,118.662937106042,282.563444946011,279.579340774093,285.957539943061,1.43801677759875,294.769412000624,290.194238813835,299.719021106995,3.48301744905682,-4.70277982084694,-6.74954699016258,-1.05467707191783,1.5144902941786,-0.684547382225584,-2.00440917695599,0.554408645153406,0.78863858852021,0,0,0,0,6,4
"223",378,1,2016-12-17,"EMC I",11.935,13.48769231,0.184522823,0.631897873795774,4.3e-10,9.1e-09,2.41e-09,3.03e-09,2.2e-09,6.76e-10,2.38e-08,3.8e-09,602.594186345875,81.2953766919507,1083.7355904595,301.531684314906,101031.677003628,100652.475341114,101261.22464366,201.364556855533,291.044169912043,289.63891763472,293.684590102875,1.34949954052572,299.424086306656,294.992834203196,303.593210269898,2.85365862976453,-4.42288379808083,-5.8394029687499,-0.544757786226671,1.2795734292533,-1.30361189974635,-3.74254045461579,0.335488209167669,1.21168985336728,5.002832113589e-14,0,1.20067970726136e-12,2.45087718942051e-13,6,6
"224",379,1,2016-12-19,"EMC I",9.544347826,9.65,0.126389799,0.631897873795774,6.65e-10,2.25e-08,6.61e-09,4.07e-09,2.2e-09,2.25e-09,1.54e-08,3.61e-09,714.643901521847,52.8707383343436,1522.19642634354,476.373096437982,100817.523495256,100716.887656509,100919.36289855,55.1261239712477,286.387290277933,280.464973844163,289.675371771008,3.35431065306716,295.877859904804,291.095465738497,301.676081789933,3.81570491423924,2.99859211849587,0.270084791643659,6.57543385048833,1.52182184219218,1.28679060535729,-0.459996339218612,2.64940034425771,0.782095634995014,2.11600449809687e-06,0,5.07233621345158e-05,1.03533311804103e-05,6,1
"225",380,1,2016-12-20,"EMC I",15.68521739,6.995,0.026200556,0.631897873795774,9.98e-10,1.24e-08,3.56e-09,4.22e-09,4.41e-09,1.48e-09,1.21e-08,2.42e-09,354.313333568712,16.4185635670692,989.081024615944,358.520068539519,100936.509444143,100739.626320205,101141.541815596,121.049946098003,287.35113590496,284.839823483788,289.609184390698,1.38797157099607,297.83632028008,292.575317939292,302.782629170396,3.65670441636692,-1.81133549748293,-3.2721172535652,1.08266037876886,1.54607660204166,0.19961232988862,-2.33422541007193,2.1827164771269,1.2393428801804,0,0,0,0,6,2
"226",381,1,2016-12-21,"EMC I",7.5225,8.460769231,0.075197723,0.631897873795774,4.83e-10,1.15e-08,3.3e-09,3.17e-09,2.48e-09,9.8e-10,1.64e-08,2.69e-09,553.773648044181,50.4757472783962,1109.11655426884,328.892468342555,100683.98650117,100467.831352605,100833.675850181,119.301784628757,290.357883824891,288.623597766243,292.911960513607,1.2053128644258,299.795136294818,295.326114380647,304.140249700772,3.02614762215811,-3.95697094381437,-5.99445103178628,-0.962467303199051,1.6736494108311,-1.20062435665128,-4.90287022650416,1.86659681960635,2.09057494804655,0,0,0,0,6,3
"228",383,1,2016-12-27,"EMC I",11.32136364,10.40384615,0.178295061,0.631897873795774,8.6e-10,1.17e-08,3.44e-09,6.6e-09,3.14e-09,1.36e-09,2.03e-08,4.79e-09,614.245577115483,293.715422982505,920.079271809406,180.975575434383,101062.29521321,100614.602515564,101284.584875684,189.839171767092,292.002720958095,290.984108192949,293.324876071732,0.702286572385993,296.096740354968,293.556724813425,299.177229400992,1.90356602891727,1.73071601219194,0.432126525495169,3.67016685798308,1.09032715694938,-3.81818574485906,-5.47141735169355,-2.53654857935726,0.784151474748388,4.35596651179234e-06,0,2.3294516567532e-05,6.93522484041914e-06,6,2
"229",384,1,2016-12-28,"EMC I",8.687391304,3.695833333,0.189017904,0.631897873795774,7.93e-10,1.07e-08,3.05e-09,5.95e-09,3.17e-09,1.05e-09,1.66e-08,4.02e-09,407.336048393131,112.382191363221,721.553673754069,196.944950881393,101350.149830158,101078.042137442,101523.875807378,132.076469705709,292.539257586827,290.722716568726,293.42229072216,0.93524674649032,297.35062889669,294.071949643991,300.522157747736,2.28374183007089,-1.70532010900564,-3.26293354291705,0.482042225003398,1.2386243519106,-1.98107592912602,-4.38320491354824,-0.274559787960282,1.47659142876132,8.20957673031948e-09,0,1.96817381069513e-07,4.01733174633872e-08,6,3
"230",385,1,2016-12-29,"EMC I",10.13217391,6.644166667,0.110590392,0.631897873795774,8.59e-10,7.39e-09,2.06e-09,6.16e-09,3.11e-09,1.03e-09,1.02e-08,2.01e-09,405.942494545028,117.760241194427,817.690306269018,249.674329274432,101079.788952494,100745.479390372,101216.461302217,150.889578654744,293.514733316761,292.356202573681,294.854708984711,0.63028349062041,299.209201970134,296.209082134372,301.987594451609,1.8116606278729,-1.54177883935239,-3.18113808100981,0.518497130098705,1.28546788300516,-2.18483238745496,-4.48299695529447,-0.737263944062914,1.1586923138579,7.23608531352804e-12,0,1.73666047524673e-10,3.54494335067819e-11,6,4
"232",389,1,2017-01-02,"EMC I",42.91375,45.23923077,0.152710674,0.527119540716937,6.63e-10,1.96e-08,4.62e-09,5.28e-09,2.09e-09,1.06e-09,4.63e-08,7.42e-09,565.555460640098,93.9230393659338,715.822239083185,132.610072166886,101127.65629621,100762.43814099,101353.765883451,191.085958329886,291.194377673779,289.181580352588,294.568707682749,1.35463944328845,298.007242937394,293.815302508696,301.390150378433,2.36498354330054,1.84688809503774,-0.81427705943092,6.57483562164925,2.38861603723364,-4.8965708124012,-5.81229820770985,0.37756333517447,1.4615026904103,2.65169824091624e-12,0,6.36407577819897e-11,1.2990615284161e-11,6,1
"233",392,1,2017-01-05,"EMC I",37.02791667,35.38846154,0.120902185,0.527119540716937,7.96e-10,3.71e-08,7.98e-09,3.94e-09,2.42e-09,6.54e-10,2.19e-08,3.23e-09,521.543143292437,82.6712326150687,1277.70179753861,445.919261815094,100927.176657312,100411.885999006,101317.070132549,307.075528225917,287.635487080826,285.458745336085,290.204864852322,1.60428516651947,296.156434339719,291.937403916776,298.867807025736,2.16461963922847,2.35222055017442,0.136211645173362,4.81365081901949,1.73690721798847,1.75073165748039,-1.30869272069502,3.27344675320074,1.34635713415062,0,0,0,0,6,4
"234",393,1,2017-01-06,"EMC I",21.88416667,14.81076923,0.136132451,0.527119540716937,3.9e-10,3.28e-08,7.43e-09,2.34e-09,2.09e-09,6.81e-10,4.75e-08,7.28e-09,676.551296378762,413.09053548167,860.469747914235,109.456254295025,101461.809416426,101091.010108437,101747.307336078,201.321972772016,288.301912610119,285.654363881027,292.357824035844,1.64748751572956,295.483498923676,291.802479905157,300.435056509345,2.97698618570076,-2.84596708880377,-5.0416810259171,3.30188973339976,2.47683319535853,-3.48641583319134,-6.41510448739872,-0.55856441338208,2.22037336471525,9.08946174615291e-07,0,1.01967174547754e-05,2.66034331929808e-06,6,5
"235",394,1,2017-01-10,"EMC I",6.833888889,5.957692308,0.194133005,0.527119540716937,4.07e-10,1.87e-08,4.38e-09,1.9e-09,1.97e-09,9.3e-10,1.3e-08,2.17e-09,628.677078021608,270.723037097315,1196.93565827374,298.36979529529,100909.086653425,100380.15031637,101201.742350949,238.233224964098,289.111461587635,286.288066401973,292.195944183071,2.08673806234219,295.025091531818,291.241799288262,298.430349265879,2.48892449110443,2.20327760154389,-1.72342946847693,7.57326981643914,2.5191645876974,-0.778748694687827,-2.15263941409461,-0.100728491024093,0.516069503516881,2.06323433332352e-05,0,0.000219188334006003,5.39670882461921e-05,6,2
"236",395,1,2017-01-11,"EMC I",8.8625,9.592307692,0.15316226,0.527119540716937,5.14e-10,1.95e-08,4.64e-09,2.29e-09,3.65e-09,8.93e-10,2e-08,3.62e-09,491.679352855788,219.179018030785,960.316174838921,251.965266650113,101252.259002908,101044.570552141,101484.057556362,131.509631450065,289.454440983613,287.865064826976,291.250969205356,0.868507656453383,297.320165876431,293.336836304045,301.528443246064,2.77413132252978,-3.40901285786486,-4.52417452930214,-1.85632574299248,0.821003979753606,0.266222596950001,-2.51580908120467,1.84919684109114,1.35616158519358,0,0,0,0,6,3
"237",396,1,2017-01-12,"EMC I",13.94083333,12.17769231,0.111798673,0.527119540716937,1.13e-09,1.26e-08,3.49e-09,4.05e-09,4.37e-09,1e-09,1.27e-08,2.24e-09,493.211644107826,175.60584031522,1060.73276905506,315.414470534253,101078.270212729,100561.64630952,101318.326676456,229.074895895321,292.897283111994,291.156686620381,295.484669325575,1.26218940796963,299.231482449136,294.789719665788,303.226129343447,2.78056913353153,-3.45157790518622,-4.93863621093198,-1.68095518651022,0.889385135337023,0.698807381071741,-0.536154880931097,1.71752368563075,0.684669183491603,0,0,0,0,6,4
"238",398,1,2017-01-14,"EMC I",13.70166667,11.00153846,0.105267677,0.527119540716937,1.97e-10,2.05e-08,4.95e-09,6.97e-10,2.24e-09,5.71e-10,5.81e-08,9.32e-09,615.740222408049,298.501659286174,804.115035357805,158.872490700753,100999.204647535,100740.721238199,101170.181647459,137.420643343111,287.241408904211,284.8204264105,289.208287382075,1.32019999974465,295.764158220615,291.886144758179,299.01900966958,2.33595911322726,0.105588583398952,-2.26074800582846,2.11114217846702,1.56990485500661,-4.83464998040921,-8.33802938311907,-3.02171675819128,1.71878468821164,0,0,0,0,6,6
"239",399,1,2017-01-16,"EMC I",21.68391304,14.98769231,0.192,0.527119540716937,2.12e-10,1.12e-08,3.01e-09,1.23e-09,1.7e-09,9.24e-10,4.46e-08,7.8e-09,681.243340340212,460.485637377877,873.365386745692,104.757116076788,100551.786173714,100389.913413451,100671.78326192,96.6159564461099,294.258499934071,292.391161144011,295.445990280578,0.719202023999823,296.786098162437,295.087430347706,298.481154086034,1.0704723860929,1.32427633215761,-0.645732983925786,3.25798292401832,1.13425897000449,-5.64644634290993,-7.97761457905818,-2.34440717977877,1.67685823508381,0.000603578159576148,1.07903935774086e-05,0.0021835924398862,0.000617537955849143,6,1
"240",400,1,2017-01-17,"EMC I",21.06217391,11.66333333,0.12748083,0.527119540716937,3.38e-10,9.15e-09,2.39e-09,9.83e-10,2.25e-09,5.62e-10,2.15e-08,4.21e-09,569.62895634619,110.800741411697,1137.09744872976,279.37147969274,100379.804198151,100126.397436595,100507.748529441,111.506878843009,294.344995413692,293.528016594102,295.915480996818,0.670576844215612,298.41660954043,294.735914600397,303.137439560865,3.09331954686245,2.38598516546686,-1.70854912972145,4.43145578492842,1.92783558322528,0.749535936055731,-3.082593115241,3.22083008825916,2.11317971755327,3.12617573265832e-06,0,2.06124503784447e-05,6.26015201156807e-06,6,2
"241",401,1,2017-01-18,"EMC I",22.59041667,18.73538462,0.12378107,0.527119540716937,4.2e-10,2.44e-08,5.6e-09,1.27e-09,2.64e-09,6.57e-10,3.44e-08,6.16e-09,426.718093069167,107.691950835953,649.288607188783,154.411718134204,100823.212205765,100247.552850121,101127.361987161,293.055194131428,290.780355610503,289.246601959442,295.886409431998,2.06536853999318,298.037355376571,294.171079802164,300.652244056914,2.17889855972078,1.03111321671034,-1.69028471859207,6.1285197172779,2.29454248142564,-2.9867461872285,-5.81356804799214,2.65931902110797,2.45330207738391,1.04121830036258e-08,0,1.83683356955921e-07,3.92989028710468e-08,6,3
"242",403,1,2017-01-20,"EMC I",22.59916667,20.76461538,0.240983268,0.527119540716937,4.1e-10,1.22e-08,3.62e-09,1.97e-09,2.68e-09,7.85e-10,1.98e-08,3.61e-09,453.260359527502,137.551419823605,647.509991887977,127.702348214529,101546.217273078,101227.621665377,101890.843177107,187.531249302837,293.083473703563,291.762509758252,296.243593741119,1.25688313583114,300.12963541798,297.961439446379,302.49517947038,1.593716519378,-3.88119605156453,-7.54703648843109,-0.892599672834117,1.76829462744493,-0.737348241801417,-2.34553494282296,0.626037758483423,0.890631466661906,0,0,0,0,6,5
"243",404,1,2017-01-21,"EMC I",17.14166667,13.17769231,0.123310395,0.527119540716937,3.9e-10,9.56e-09,2.88e-09,1.94e-09,2.78e-09,7.59e-10,2e-08,3.69e-09,449.707544480082,126.251848260898,725.881430402467,183.648409474524,101488.368592934,101159.445928485,101698.065933718,154.639416555914,294.147934524083,293.384148324534,295.640763654012,0.648703089073544,300.41411133749,297.134173484107,303.723208827966,2.19663567121837,-3.90353478600213,-5.44782178402682,-1.04816464708694,1.31439765944928,-0.850712558249078,-3.05515225427938,1.26056552926997,1.24012101807053,0,0,0,0,6,6
"245",406,1,2017-01-23,"EMC I",16.12833333,12.10692308,0.263224755,0.527119540716937,3.24e-10,1.11e-08,3.11e-09,2.51e-09,2.1e-09,1.23e-09,5.11e-08,8.98e-09,559.70376109196,213.659676914705,972.784204740116,232.123747016774,101282.041764825,100931.823667163,101434.034210879,161.805205170385,293.324251730303,292.002754071558,294.191733745407,0.555231538258896,299.265737027266,296.956725681264,301.457659983814,1.42995314047862,-0.156124715504654,-1.44704886454976,2.96119843026119,1.37244044840975,-3.41374620610274,-7.89591749768661,-0.926979580876647,2.24206083290111,2.75698054755876e-06,0,2.46495357548778e-05,6.15740508748708e-06,6,1
"246",409,1,2017-01-26,"EMC I",17.13958333,20.25307692,0.146359702,0.527119540716937,2.63e-10,8.54e-09,2.2e-09,1.11e-09,1.33e-09,4.88e-10,2.74e-08,3.78e-09,1239.92497154353,577.051974221749,1879.94104037686,453.724012432366,101900.479610766,101568.473517289,102068.480159508,138.052152762526,282.808386874206,281.964890482129,284.251443248914,0.536614900846764,291.821754858231,287.290301495397,296.152814444514,3.00640902476176,5.33145826936095,3.95407617377323,6.67378785154411,0.909328183438729,-1.22084852417243,-3.19975053865135,1.18536602404552,1.16555366568099,2.64225869095527e-08,0,4.19437483293153e-07,8.48725615118882e-08,6,4
"247",410,1,2017-01-27,"EMC I",16.85416667,17.80769231,0.131055348,0.527119540716937,2.76e-10,7.84e-09,1.73e-09,1.15e-09,2.66e-09,6.57e-10,2.04e-08,2.98e-09,747.655651519312,230.915458990938,1258.24242048492,343.790061807004,101918.078666607,101628.41881331,102062.869525893,136.91149010786,285.356761584167,284.266546454286,286.84319075366,0.618876941241697,293.616033224747,289.0411797664,297.369693665124,2.79615427659944,0.171052860717806,-3.20265916322037,3.05685970713873,1.97275067545628,-0.784495275532111,-2.63673092156463,0.464278809686296,1.07288083489891,1.95968240381461e-08,0,1.49623218502917e-07,3.97727471600671e-08,6,5
"248",411,1,2017-01-28,"EMC I",10.925,9.263076923,0.101147023,0.527119540716937,5.19e-10,1.14e-08,2.57e-09,2.02e-09,2.99e-09,7.91e-10,1.53e-08,2.41e-09,616.998609512541,265.6980400463,1038.84950819868,297.210239944287,101639.474178244,101422.359021518,101801.59896899,113.112047156028,288.323272653156,286.653909158149,290.733474326243,0.931833595899132,296.990348454552,292.878175817399,301.158578962759,2.86815881223052,-3.8528944396189,-4.54330753200971,-1.99742215882221,0.647019486357196,-0.017380952304993,-1.04296480016973,1.15395830189201,0.740951467966655,0,0,0,0,6,6
"252",419,1,2017-02-06,"EMC I",8.994166667,7.711538462,0.199425489,0.518323085912971,3.28e-10,1.63e-09,4.37e-10,1.17e-09,1.45e-09,4.63e-10,3.39e-08,5.19e-09,1097.20377068553,623.156810179603,1459.32711448237,257.153178309865,101210.021649289,100909.370070097,101365.515157901,115.506962105267,285.319630043262,284.155424790841,287.640317611684,1.02211755989377,291.430955262997,288.236572766824,295.362365578171,2.37349663141606,4.87541950348917,1.44968399812926,7.85586864235522,1.78849462193341,4.06645994578892,1.41875997342377,6.4981711410946,1.68653760817292,9.97550225949601e-06,0,7.93611297168689e-05,1.96248136978659e-05,6,1
"253",420,1,2017-02-07,"EMC I",32.23666667,22.90692308,0.116574698,0.518323085912971,6.65e-10,7.19e-09,1.8e-09,2.32e-09,3.08e-09,8.19e-10,1.88e-08,2.99e-09,594.379857417021,74.1958719448323,1105.41879089479,349.108953439385,101332.299894485,101232.305711059,101480.433612173,81.7010667526243,285.218075554839,284.380484938911,286.138918572252,0.406038732890776,293.308520197119,289.707695532916,296.848733605967,2.61217288981351,0.285423305783527,-1.35949589862608,2.72924282372567,1.50893410380229,-0.591842103381058,-3.88592710770542,1.34595747464916,1.43346322649428,0,0,0,0,6,2
